image_name,comment_number,comment
1413647425.jpg,0,أربعة أطفال في فصل دراسي يصنعون مشاريع فنية
1413647425.jpg,1,صبي أشقر يرتدي قميص أصفر محاط بأطفال آخرين يقومون جميعا بالحرف اليدوية في غرفة مزينة بالرسم
141364977.jpg,0,راقصاتان على خشبة المسرح في أحد النوادي
141364977.jpg,1,مجموعة من الناس يشاهدون امرأتين ترتديان لباس أحمر و أسود ترقصان في حانة 
141372871.jpg,0,رجل يبتسم و هو يقود شاحنة كبيرة
141372871.jpg,1,رجل محترم يضحك في سيارته أثناء القيادة في الريف
1413956047.jpg,0,يقف ثلاثة رجال على قمة جبل
1413956047.jpg,1,ثلاث شبان يقفون على قمة جبل
141429107.jpg,0,يقوم ثلاثة صبية بتفكيك كومة من الطوب بينما يقف أربعة رجال خلفهم
141429107.jpg,1,ثلاثة أطفال يحطمون الطوب إلى قطع صغيرة لونها أحمر في قرية
1414412467.jpg,0,رجل يرتدي قميص ملون و سيدة ترتدي بلوزة بيضاء يوقعان نسخ من الكتب للناس
1414412467.jpg,1,رجل يرتدي قميص وردي و أخضر و امرأة ترتدي قميص أبيض يوقعان بعض الكتب على طاولة
1414454789.jpg,0,طاقم طبخ يعمل و يحضر وجبة
1414454789.jpg,1,يقوم ثلاثة طهاة يرتدون ملابس بيضاء بإعداد الطعام في المطبخ
1414520123.jpg,0,طاقم من الطهاة يرتدون ملابس بيضاء يعرضون بفخر مجموعة من المعجنات
1414520123.jpg,1,يقف خمسة طهاة خلف طاولة مليئة بالكب كيك
1414570503.jpg,0,مجموعة أشخاص تحت خيمة تقدم حدث إقليمي للنبيذ والطعام في شمال ميشيغان
1414570503.jpg,1,مجموعة من الناس داخل بو فيه يصطفون في مهرجان للنبيذ والطعام الإقليمي في شمال ميشيغان
1414779054.jpg,0,صبي يلعب على الرصيف ذراعيه ممدودتان بجوار شارع مرصوف بالحصى
1414779054.jpg,1,صبي يرتدي قميص أزرق يقفز في الهواء في أحد شوارع المدينة
1414820925.jpg,0,رجل يرتدي سروال أحمر يقفز خلف شبكة للكرة الطائرة
1414820925.jpg,1,رجل يرتدي ملابس سباحة حمراء يلعب الكرة الطائرة 
1414911626.jpg,0,شاحنة تسير على طول الشاطئ بالقرب من سرب من طيور النورس
1414911626.jpg,1,تسير مركبة أمنية لونها أحمر و أبيض و أزرق على شاطئ صخري باتجاه بعض الطيور في يوم غائم
1415147666.jpg,0,امرأتان تقفان وسط أدوات المطبخ و خلفهم لافتة كتب عليها كيتشن إيد
1415147666.jpg,1,امرأتان تؤديان عرض للطهي باستخدام أجهزة كيتشن إيد
1415310632.jpg,0,مجموعة أشخاص يجلسون على طاولات مع صف من أكواب النبيذ أمام كل منهم
1415310632.jpg,1,يجلس العديد من الناس في حانة مع الكثير من أكواب النبيذ أمامهم
14153510.jpg,0,مجموعة من النساء بعضهن مع أطفال يرتدين قمصان بيضاء عليها بطاقات رقمية يبتسمن أثناء تصويرهن في الميدان
14153510.jpg,1,مجموعة من النساء يقفن لالتقاط صورة
1415455940.jpg,0,طباخ يعد الهامبرغر بالخارج على شواية للزوار الذين يمشون بجواره
1415455940.jpg,1,عدة أشخاص في حدث خارجي بالقرب من خيمة
1415591512.jpg,0,فتاة صغيرة أمام سيارة فضية ترتدي حذاء تظهر بعض الحركات الشيقة
1415591512.jpg,1,فتاة صغيرة تدور أمام سيارة فضية وتجعل شعرها يطير حول رأسها
141559699.jpg,0,فتاة صغيرة تلعب بمقبض خزانة في غرفة و صبي صغير يقفز على ظهر أحدهم على سرير
141559699.jpg,1,طفل صغير يرتدي قميص عليه طبعة على شكل نمر يقف فوق شخص يرقد على السرير
1415960251.jpg,0,رجلان يعملان على سطح مبنى معدني تحت أشعة الشمس أحدهما يرتدي قميص أبيض و الآخر يرتدي قميص أسود و يحمل مثقاب
1415960251.jpg,1,رجلان يعملان على سطح أحد المباني
1417031097.jpg,0,مجموعة من الناس يركبون لعبة في مدينة الملاهي
1417031097.jpg,1,مجموعة من الناس يلعبون في مدينة الملاهي
1417068537.jpg,0,رجلان باللباس الأسود يؤديان على خشبة المسرح
1417068537.jpg,1,رجلان أحدهما يغني و الآخر يعزف على آلة موسيقية
1417224277.jpg,0,أم و أب يمسكان يد ابنهما الصغير و يرميانه في الهواء أثناء سيرهما بالخارج في يوم مشمس
1417224277.jpg,1,رجل و امرأة يسيران في بستان تفاح بينما يتأرجح صبي صغير بينهما
1417295167.jpg,0,رجل يرتدي نظارات يقرأ من هاتفه المحمول و يمسك بيده الأخرى مشروب
1417295167.jpg,1,رجل يحدق في هاتفه المحمول باهتمام و هو يحمل مشروب أخضر اللون
141734985.jpg,0,يجلس طفلان يرتديان خوذات في الخارج بينما ينظر أحدهما إلى الأسفل و الآخر إلى الأمام مباشرة
141734985.jpg,1,صبيان صغيران يجلسان داخل صندوق معدني بينما يرتديان خوذة الدراجة
141736784.jpg,0,امرأة ترتدي فستان أبيض و رجل يرتدي قميص أخضر و ثلاثة أشخاص آخرين و طفل يزورون أحد المنازل
141736784.jpg,1,خمسة بالغين و طفل يضحكون و يبتسمون أثناء زيارتهم لمنزل قريب أو صديق
141755290.jpg,0,السيدة تبيع عصير الليمون الطازج
141755290.jpg,1,امرأة تعصر العصير لصنع المشروبات
141755292.jpg,0,رجل و امرأة في مأدبة عشاء يحصلون على الطعام
141755292.jpg,1,زوجان آسيويان يغرفان الطعام في أطباقهما في بو فيه
1417637704.jpg,0,طفلان صغيران يخرجان رأسيهما من صندوق السيارة في الطقس البارد
1417637704.jpg,1,طفلان بشعر بني في صندوق سيارة
1417882092.jpg,0,شابان يرتديان ملابس سوداء يقفان بجانب بعضهما البعض و ينظران إلى شيئا ما
1417882092.jpg,1,رجلان يقفان بالقرب من بعضهم البعض
1417941060.jpg,0,رضيع يجلس على سرير نقال يمد يده ليلمس وجه صبي أكبر منه في السن
1417941060.jpg,1,صبي يبدو أنه مريض يتعرض للمس في وجهه من قبل طفل صغير
1418019748.jpg,0,رجل يرتدي قميص أبيض قبعة بيسبول زرقاء و قفازات يحمل غلاف خاص بتغليف الطعام باللونين الأحمر و الأبيض
1418019748.jpg,1,رجل يرتدي قميص أبيض و قبعة زرقاء يتحدث
1418257247.jpg,0,العديد من المحلات التجارية في بلد آسيوي مع العديد من الأشخاص الذين يمشون و الدراجات المتوقفة
1418257247.jpg,1,شارع به متاجر ودراجات متوقفة و أشخاص يمشون
1418266617.jpg,0,يقفز كلب أبيض و أسود من فوق عمود بينما يتناثر الماء من حوله
1418266617.jpg,1,يقفز كلب أبيض مبلل من فوق العقبات
141841337.jpg,0,رجل يرتدي قميص رمادي بغطاء للرأس و سروال جينز أزرق و جوارب بيضاء و رمادية يحاول أن يضع قدمه على رأسه
141841337.jpg,1,صبي يرتدي قميص رمادي يضحك بينما يساعده شخص ما في وضع قدمه فوق رأسه
1418503947.jpg,0,رجل يرتدي قبعة برتقالية و سترة بنية و في فمه سيجارة
1418503947.jpg,1,رجل يرتدي قبعة برتقالية يسحب سيجارة من العلبة
1418632004.jpg,0,امرأة ترتدي زي راهبة تتعرض للتفتيش من قبل حارسة أمن بينما تنظر إليها امرأة أخرى
1418632004.jpg,1,راهبة يتم تفتيشها في مطار من قبل موظفة وزارة الداخلية 
1419062069.jpg,0,رجل يرتدي بدلة يجلس خلف مكتب مغطى بأدوات الراديو يتحدث في ميكروفون
1419062069.jpg,1,رجل يتحدث في ميكروفون أمامه مجموعة متنوعة من أجهزة التسجيل
1419286010.jpg,0,رجل يرتدي قبعة رمادية يصطاد السمك
1419286010.jpg,1,رجل يجلس في قارب و يحمل صنارة صيد بينما يستلقي آخر بجانبه
1419385780.jpg,0,رجل ذو شعر مجعد بواسطة الجل على طراز الموهوك يجلس في الظل
1419385780.jpg,1,رجل يرتدي قميص أبيض و تسريحة شعر موهوك باللون البني يلف ذراعه بقماش أصفر
1419394636.jpg,0,امرأة شابة ذات شعر أشقر ترتدي قبعة بنية و قميص أسود تبتسم
1419394636.jpg,1,امرأة شابة شقراء ترتدي قميص أسود و قبعة بيج تنظر إلى الكاميرا و يقف أشخاص آخرون حول منطقة الرصيف خلفها
1420060020.jpg,0,شخص يرتدي زي يمارس فنون الدفاع عن النفس
1420060020.jpg,1,شخص يرتدي زي باللونين الأسود و الأحمر و يتدرب على القتال
1420060118.jpg,0,طفل يرتدي زي النينجا يقفز في الهواء تحت شجرة كبيرة
1420060118.jpg,1,شخص يرتدي ملابس سوداء و حمراء وقلنسوة سوداء في الهواء
1420185620.jpg,0,طفلة ترتدي سروال أزرق و قميص بنفسجي تكوم حقائبها استعداد لرحلة
1420185620.jpg,1,فتاة صغيرة تنقل بعض الحقائب الموجودة بالقرب من نافذة مفتوحة
1420461308.jpg,0,مجموعة من خمسة شبان يجلسون و يستريحون على بعض السلالم
1420461308.jpg,1,مجموعة من المراهقون يرتدون جينز وبلوزات يجلسون على درجات السلم
142078565.jpg,0,رجل بشارب يرتدي قبعة و يمسك جيتار أسود
142078565.jpg,1,رجل يرتدي قميص أبيض يعزف على الجيتار ذو اللون الأسود و الأبيض
1421047822.jpg,0,مهرج بأنف أحمر و قبعة سوداء بوجه ناصع البياض بسبب البودرة و رجل آسيوي يرتدي نظارة شمسية يضع يديه على ذقنه
